Time,pH,mCa,mTIC,mCO3,rdiss,Omega
234,9.80008,9.95642e-05,0.000105115,2.3992e-05,1.81136e-07,0.72139
235.5,9.80032,9.96235e-05,0.000105159,2.40124e-05,1.80457e-07,0.722434
237,9.80055,9.96821e-05,0.000105203,2.40326e-05,1.79787e-07,0.723465
238.5,9.80079,9.974e-05,0.000105247,2.40525e-05,1.79124e-07,0.724485
240,9.80102,9.97972e-05,0.00010529,2.40721e-05,1.78468e-07,0.725493
241.5,9.80125,9.98537e-05,0.000105332,2.40916e-05,1.7782e-07,0.72649
243,9.80147,9.99096e-05,0.000105374,2.41108e-05,1.77179e-07,0.727476
244.5,9.80169,9.99647e-05,0.000105416,2.41298e-05,1.76545e-07,0.72845
246,9.80191,0.000100019,0.000105457,2.41485e-05,1.75918e-07,0.729415
247.5,9.80213,0.000100073,0.000105497,2.41671e-05,1.75298e-07,0.730368
249,9.80234,0.000100126,0.000105538,2.41854e-05,1.74685e-07,0.731312
250.5,9.80255,0.000100179,0.000105577,2.42036e-05,1.74078e-07,0.732245
252,9.80276,0.000100231,0.000105616,2.42215e-05,1.73478e-07,0.733169
253.5,9.80296,0.000100283,0.000105655,2.42392e-05,1.72884e-07,0.734083
255,9.80317,0.000100334,0.000105693,2.42568e-05,1.72296e-07,0.734987
256.5,9.80337,0.000100384,0.000105731,2.42741e-05,1.71714e-07,0.735882
258,9.80357,0.000100434,0.000105768,2.42913e-05,1.71138e-07,0.736767
259.5,9.80376,0.000100483,0.000105805,2.43082e-05,1.70568e-07,0.737644
261,9.80396,0.000100532,0.000105842,2.4325e-05,1.70004e-07,0.738512
262.5,9.80415,0.00010058,0.000105878,2.43417e-05,1.69445e-07,0.739371
264,9.80434,0.000100628,0.000105914,2.43581e-05,1.68892e-07,0.740221
265.5,9.80453,0.000100675,0.00010595,2.43744e-05,1.68345e-07,0.741063
267,9.80471,0.000100722,0.000105985,2.43905e-05,1.67803e-07,0.741897
268.5,9.8049,0.000100768,0.000106019,2.44064e-05,1.67266e-07,0.742723
270,9.80508,0.000100814,0.000106054,2.44222e-05,1.66734e-07,0.74354
271.5,9.80526,0.000100859,0.000106088,2.44378e-05,1.66208e-07,0.74435
273,9.80544,0.000100904,0.000106121,2.44533e-05,1.65687e-07,0.745152
274.5,9.80561,0.000100948,0.000106155,2.44686e-05,1.6517e-07,0.745946
276,9.80579,0.000100992,0.000106188,2.44837e-05,1.64659e-07,0.746733
277.5,9.80596,0.000101036,0.00010622,2.44987e-05,1.64152e-07,0.747513
279,9.80613,0.000101079,0.000106253,2.45136e-05,1.6365e-07,0.748285
280.5,9.8063,0.000101121,0.000106285,2.45283e-05,1.63152e-07,0.74905
282,9.80647,0.000101164,0.000106316,2.45429e-05,1.62659e-07,0.749808
283.5,9.80663,0.000101205,0.000106348,2.45573e-05,1.62171e-07,0.750559
285,9.8068,0.000101247,0.000106379,2.45716e-05,1.61687e-07,0.751304
286.5,9.80696,0.000101288,0.00010641,2.45858e-05,1.61208e-07,0.752041
288,9.80712,0.000101328,0.00010644,2.45998e-05,1.60732e-07,0.752772
289.5,9.80728,0.000101369,0.00010647,2.46137e-05,1.60261e-07,0.753497
291,9.80743,0.000101409,0.0001065,2.46275e-05,1.59795e-07,0.754215
292.5,9.80759,0.000101448,0.00010653,2.46411e-05,1.59332e-07,0.754926
294,9.80774,0.000101487,0.000106559,2.46547e-05,1.58873e-07,0.755632
295.5,9.8079,0.000101526,0.000106588,2.46681e-05,1.58418e-07,0.756331
297,9.80805,0.000101564,0.000106617,2.46813e-05,1.57968e-07,0.757025
298.5,9.8082,0.000101602,0.000106646,2.46945e-05,1.57521e-07,0.757712
300,9.80834,0.00010164,0.000106674,2.47075e-05,1.57077e-07,0.758394
301.5,9.80849,0.000101678,0.000106702,2.47205e-05,1.56638e-07,0.75907
303,9.80864,0.000101715,0.00010673,2.47333e-05,1.56202e-07,0.75974
304.5,9.80878,0.000101751,0.000106757,2.4746e-05,1.5577e-07,0.760404
306,9.80892,0.000101788,0.000106785,2.47586e-05,1.55342e-07,0.761063
307.5,9.80907,0.000101824,0.000106812,2.4771e-05,1.54917e-07,0.761717
309,9.80921,0.00010186,0.000106839,2.47834e-05,1.54496e-07,0.762365
310.5,9.80935,0.000101895,0.000106865,2.47957e-05,1.54078e-07,0.763008
312,9.80948,0.00010193,0.000106892,2.48078e-05,1.53663e-07,0.763645
313.5,9.80962,0.000101965,0.000106918,2.48199e-05,1.53252e-07,0.764278
315,9.80975,0.000102,0.000106944,2.48319e-05,1.52844e-07,0.764905
316.5,9.80989,0.000102034,0.000106969,2.48437e-05,1.52439e-07,0.765527
318,9.81002,0.000102068,0.000106995,2.48555e-05,1.52038e-07,0.766145
319.5,9.81015,0.000102101,0.00010702,2.48671e-05,1.5164e-07,0.766757
321,9.81028,0.000102135,0.000107045,2.48787e-05,1.51245e-07,0.767365
322.5,9.81041,0.000102168,0.00010707,2.48902e-05,1.50853e-07,0.767968
324,9.81054,0.000102201,0.000107095,2.49016e-05,1.50464e-07,0.768566
325.5,9.81067,0.000102233,0.000107119,2.49128e-05,1.50078e-07,0.76916
327,9.81079,0.000102266,0.000107144,2.4924e-05,1.49695e-07,0.769749
328.5,9.81092,0.000102298,0.000107168,2.49351e-05,1.49315e-07,0.770333
330,9.81104,0.00010233,0.000107191,2.49462e-05,1.48938e-07,0.770913
331.5,9.81117,0.000102361,0.000107215,2.49571e-05,1.48564e-07,0.771489
333,9.81129,0.000102393,0.000107239,2.49679e-05,1.48192e-07,0.77206
334.5,9.81141,0.000102424,0.000107262,2.49787e-05,1.47823e-07,0.772627
336,9.81153,0.000102454,0.000107285,2.49894e-05,1.47457e-07,0.77319
337.5,9.81165,0.000102485,0.000107308,2.5e-05,1.47094e-07,0.773749
339,9.81177,0.000102515,0.000107331,2.50105e-05,1.46734e-07,0.774303
340.5,9.81188,0.000102545,0.000107353,2.50209e-05,1.46376e-07,0.774854
342,9.812,0.000102575,0.000107376,2.50313e-05,1.46021e-07,0.7754
343.5,9.81212,0.000102605,0.000107398,2.50416e-05,1.45668e-07,0.775943
345,9.81223,0.000102634,0.00010742,2.50518e-05,1.45318e-07,0.776481
346.5,9.81234,0.000102663,0.000107442,2.50619e-05,1.4497e-07,0.777016
348,9.81246,0.000102692,0.000107464,2.50719e-05,1.44625e-07,0.777547
349.5,9.81257,0.000102721,0.000107485,2.50819e-05,1.44282e-07,0.778074
351,9.81268,0.00010275,0.000107507,2.50918e-05,1.43942e-07,0.778597
352.5,9.81279,0.000102778,0.000107528,2.51016e-05,1.43604e-07,0.779117
354,9.8129,0.000102806,0.000107549,2.51114e-05,1.43269e-07,0.779633
355.5,9.813,0.000102834,0.00010757,2.51211e-05,1.42936e-07,0.780145
357,9.81311,0.000102862,0.000107591,2.51307e-05,1.42605e-07,0.780654
358.5,9.81322,0.000102889,0.000107611,2.51402e-05,1.42277e-07,0.781159
360,9.81332,0.000102917,0.000107632,2.51497e-05,1.41951e-07,0.781661
361.5,9.81343,0.000102944,0.000107652,2.51591e-05,1.41627e-07,0.782159
363,9.81353,0.000102971,0.000107672,2.51684e-05,1.41305e-07,0.782654
364.5,9.81364,0.000102997,0.000107692,2.51777e-05,1.40985e-07,0.783145
366,9.81374,0.000103024,0.000107712,2.51869e-05,1.40668e-07,0.783634
367.5,9.81384,0.00010305,0.000107732,2.51961e-05,1.40353e-07,0.784118
369,9.81394,0.000103076,0.000107752,2.52052e-05,1.40039e-07,0.7846
370.5,9.81404,0.000103102,0.000107771,2.52142e-05,1.39728e-07,0.785079
372,9.81414,0.000103128,0.00010779,2.52231e-05,1.39419e-07,0.785554
373.5,9.81424,0.000103154,0.00010781,2.5232e-05,1.39112e-07,0.786026
375,9.81434,0.000103179,0.000107829,2.52409e-05,1.38807e-07,0.786495
376.5,9.81444,0.000103204,0.000107848,2.52496e-05,1.38504e-07,0.786961
378,9.81453,0.000103229,0.000107866,2.52583e-05,1.38204e-07,0.787424
379.5,9.81463,0.000103254,0.000107885,2.5267e-05,1.37905e-07,0.787884
381,9.81472,0.000103279,0.000107904,2.52756e-05,1.37607e-07,0.788341
382.5,9.81482,0.000103304,0.000107922,2.52841e-05,1.37312e-07,0.788795
384,9.81491,0.000103328,0.00010794,2.52926e-05,1.37019e-07,0.789246
385.5,9.81501,0.000103352,0.000107959,2.53011e-05,1.36728e-07,0.789694
387,9.8151,0.000103376,0.000107977,2.53094e-05,1.36438e-07,0.790139
388.5,9.81519,0.0001034,0.000107995,2.53177e-05,1.3615e-07,0.790582
390,9.81528,0.000103424,0.000108013,2.5326e-05,1.35865e-07,0.791021
391.5,9.81537,0.000103448,0.00010803,2.53342e-05,1.3558e-07,0.791458
393,9.81546,0.000103471,0.000108048,2.53424e-05,1.35298e-07,0.791893
394.5,9.81555,0.000103494,0.000108065,2.53505e-05,1.35018e-07,0.792324
396,9.81564,0.000103518,0.000108083,2.53585e-05,1.34739e-07,0.792753
397.5,9.81573,0.000103541,0.0001081,2.53665e-05,1.34462e-07,0.793179
399,9.81582,0.000103563,0.000108117,2.53745e-05,1.34186e-07,0.793603
400.5,9.8159,0.000103586,0.000108134,2.53824e-05,1.33912e-07,0.794024
402,9.81599,0.000103609,0.000108151,2.53902e-05,1.3364e-07,0.794442
403.5,9.81608,0.000103631,0.000108168,2.5398e-05,1.3337e-07,0.794858
405,9.81616,0.000103653,0.000108185,2.54058e-05,1.33101e-07,0.795272
406.5,9.81625,0.000103675,0.000108201,2.54135e-05,1.32834e-07,0.795682
408,9.81633,0.000103697,0.000108218,2.54211e-05,1.32569e-07,0.796091
409.5,9.81642,0.000103719,0.000108234,2.54287e-05,1.32305e-07,0.796497
411,9.8165,0.000103741,0.00010825,2.54363e-05,1.32042e-07,0.796901
412.5,9.81658,0.000103763,0.000108267,2.54438e-05,1.31781e-07,0.797302
414,9.81666,0.000103784,0.000108283,2.54513e-05,1.31522e-07,0.797701
415.5,9.81675,0.000103805,0.000108299,2.54587e-05,1.31264e-07,0.798097
417,9.81683,0.000103827,0.000108315,2.5466e-05,1.31008e-07,0.798491
418.5,9.81691,0.000103848,0.00010833,2.54734e-05,1.30753e-07,0.798883
420,9.81699,0.000103869,0.000108346,2.54807e-05,1.305e-07,0.799273
421.5,9.81707,0.000103889,0.000108362,2.54879e-05,1.30248e-07,0.79966
423,9.81715,0.00010391,0.000108377,2.54951e-05,1.29998e-07,0.800045
424.5,9.81722,0.000103931,0.000108393,2.55023e-05,1.29749e-07,0.800428
426,9.8173,0.000103951,0.000108408,2.55094e-05,1.29501e-07,0.800809
427.5,9.81738,0.000103971,0.000108423,2.55165e-05,1.29255e-07,0.801187
429,9.81746,0.000103991,0.000108438,2.55235e-05,1.29011e-07,0.801564
430.5,9.81753,0.000104012,0.000108453,2.55305e-05,1.28767e-07,0.801938
432,9.81761,0.000104031,0.000108468,2.55374e-05,1.28525e-07,0.80231
433.5,9.81769,0.000104051,0.000108483,2.55443e-05,1.28285e-07,0.80268
435,9.81776,0.000104071,0.000108498,2.55512e-05,1.28045e-07,0.803048
436.5,9.81784,0.000104091,0.000108513,2.5558e-05,1.27808e-07,0.803414
438,9.81791,0.00010411,0.000108527,2.55648e-05,1.27571e-07,0.803778
439.5,9.81798,0.00010413,0.000108542,2.55716e-05,1.27336e-07,0.80414
441,9.81806,0.000104149,0.000108556,2.55783e-05,1.27102e-07,0.8045
442.5,9.81813,0.000104168,0.000108571,2.5585e-05,1.26869e-07,0.804858
444,9.8182,0.000104187,0.000108585,2.55916e-05,1.26637e-07,0.805214
445.5,9.81828,0.000104206,0.000108599,2.55982e-05,1.26407e-07,0.805568
447,9.81835,0.000104225,0.000108613,2.56048e-05,1.26178e-07,0.80592
448.5,9.81842,0.000104243,0.000108627,2.56113e-05,1.25951e-07,0.80627
450,9.81849,0.000104262,0.000108641,2.56178e-05,1.25724e-07,0.806618
451.5,9.81856,0.000104281,0.000108655,2.56242e-05,1.25499e-07,0.806965
453,9.81863,0.000104299,0.000108669,2.56307e-05,1.25275e-07,0.807309
454.5,9.8187,0.000104317,0.000108683,2.5637e-05,1.25052e-07,0.807652
456,9.81877,0.000104335,0.000108696,2.56434e-05,1.2483e-07,0.807993
457.5,9.81884,0.000104354,0.00010871,2.56497e-05,1.2461e-07,0.808332
459,9.81891,0.000104372,0.000108723,2.5656e-05,1.24391e-07,0.80867
460.5,9.81897,0.00010439,0.000108737,2.56622e-05,1.24172e-07,0.809005
462,9.81904,0.000104407,0.00010875,2.56684e-05,1.23955e-07,0.809339
463.5,9.81911,0.000104425,0.000108764,2.56746e-05,1.23739e-07,0.809671
465,9.81918,0.000104443,0.000108777,2.56808e-05,1.23525e-07,0.810002
466.5,9.81924,0.00010446,0.00010879,2.56869e-05,1.23311e-07,0.81033
468,9.81931,0.000104478,0.000108803,2.5693e-05,1.23098e-07,0.810657
469.5,9.81937,0.000104495,0.000108816,2.5699e-05,1.22887e-07,0.810983
471,9.81944,0.000104512,0.000108829,2.5705e-05,1.22676e-07,0.811306
472.5,9.81951,0.000104529,0.000108842,2.5711e-05,1.22467e-07,0.811628
474,9.81957,0.000104546,0.000108855,2.57169e-05,1.22259e-07,0.811948
475.5,9.81963,0.000104563,0.000108867,2.57229e-05,1.22052e-07,0.812267
477,9.8197,0.00010458,0.00010888,2.57288e-05,1.21846e-07,0.812584
478.5,9.81976,0.000104597,0.000108893,2.57346e-05,1.2164e-07,0.8129
480,9.81983,0.000104614,0.000108905,2.57404e-05,1.21436e-07,0.813214
481.5,9.81989,0.00010463,0.000108918,2.57462e-05,1.21233e-07,0.813526
483,9.81995,0.000104647,0.00010893,2.5752e-05,1.21031e-07,0.813837
484.5,9.82001,0.000104663,0.000108942,2.57577e-05,1.2083e-07,0.814146
486,9.82008,0.00010468,0.000108955,2.57635e-05,1.2063e-07,0.814454
487.5,9.82014,0.000104696,0.000108967,2.57691e-05,1.20431e-07,0.81476
489,9.8202,0.000104712,0.000108979,2.57748e-05,1.20233e-07,0.815064
