Time,pH,mCa,mTIC,mCO3,rdiss,Omega
2037,9.83847,0.000109675,0.000112765,2.75365e-05,5.71805e-08,0.912047
2038.5,9.83847,0.000109677,0.000112766,2.75372e-05,5.71584e-08,0.912081
2040,9.83848,0.000109678,0.000112768,2.75378e-05,5.71363e-08,0.912116
2041.5,9.83848,0.00010968,0.000112769,2.75384e-05,5.71142e-08,0.91215
2043,9.83849,0.000109681,0.000112771,2.75391e-05,5.70921e-08,0.912183
2044.5,9.83849,0.000109683,0.000112772,2.75397e-05,5.707e-08,0.912217
2046,9.8385,0.000109684,0.000112774,2.75403e-05,5.7048e-08,0.912251
2047.5,9.83851,0.000109686,0.000112775,2.7541e-05,5.7026e-08,0.912285
2049,9.83851,0.000109688,0.000112777,2.75416e-05,5.7004e-08,0.912319
2050.5,9.83852,0.000109689,0.000112779,2.75422e-05,5.6982e-08,0.912353
2052,9.83852,0.000109691,0.00011278,2.75429e-05,5.696e-08,0.912387
2053.5,9.83853,0.000109692,0.000112782,2.75435e-05,5.69381e-08,0.91242
2055,9.83853,0.000109694,0.000112783,2.75441e-05,5.69162e-08,0.912454
2056.5,9.83854,0.000109695,0.000112785,2.75448e-05,5.68943e-08,0.912488
2058,9.83854,0.000109697,0.000112786,2.75454e-05,5.68725e-08,0.912521
2059.5,9.83855,0.000109698,0.000112788,2.7546e-05,5.68506e-08,0.912555
2061,9.83856,0.0001097,0.000112789,2.75467e-05,5.68288e-08,0.912588
2062.5,9.83856,0.000109701,0.000112791,2.75473e-05,5.6807e-08,0.912622
2064,9.83857,0.000109703,0.000112792,2.75479e-05,5.67852e-08,0.912655
2065.5,9.83857,0.000109704,0.000112794,2.75485e-05,5.67635e-08,0.912689
2067,9.83858,0.000109706,0.000112795,2.75492e-05,5.67417e-08,0.912722
2068.5,9.83858,0.000109707,0.000112797,2.75498e-05,5.672e-08,0.912756
2070,9.83859,0.000109709,0.000112798,2.75504e-05,5.66983e-08,0.912789
2071.5,9.83859,0.00010971,0.0001128,2.7551e-05,5.66767e-08,0.912822
2073,9.8386,0.000109712,0.000112801,2.75517e-05,5.6655e-08,0.912856
2074.5,9.8386,0.000109714,0.000112803,2.75523e-05,5.66334e-08,0.912889
2076,9.83861,0.000109715,0.000112804,2.75529e-05,5.66118e-08,0.912922
2077.5,9.83861,0.000109717,0.000112806,2.75535e-05,5.65902e-08,0.912955
2079,9.83862,0.000109718,0.000112807,2.75542e-05,5.65687e-08,0.912989
2080.5,9.83863,0.00010972,0.000112809,2.75548e-05,5.65471e-08,0.913022
2082,9.83863,0.000109721,0.00011281,2.75554e-05,5.65256e-08,0.913055
2083.5,9.83864,0.000109723,0.000112812,2.7556e-05,5.65041e-08,0.913088
2085,9.83864,0.000109724,0.000112813,2.75567e-05,5.64826e-08,0.913121
2086.5,9.83865,0.000109725,0.000112815,2.75573e-05,5.64612e-08,0.913154
2088,9.83865,0.000109727,0.000112816,2.75579e-05,5.64397e-08,0.913187
2089.5,9.83866,0.000109728,0.000112818,2.75585e-05,5.64183e-08,0.91322
2091,9.83866,0.00010973,0.000112819,2.75591e-05,5.63969e-08,0.913253
2092.5,9.83867,0.000109731,0.00011282,2.75598e-05,5.63756e-08,0.913286
2094,9.83867,0.000109733,0.000112822,2.75604e-05,5.63542e-08,0.913318
2095.5,9.83868,0.000109734,0.000112823,2.7561e-05,5.63329e-08,0.913351
2097,9.83868,0.000109736,0.000112825,2.75616e-05,5.63116e-08,0.913384
2098.5,9.83869,0.000109737,0.000112826,2.75622e-05,5.62903e-08,0.913417
2100,9.83869,0.000109739,0.000112828,2.75628e-05,5.6269e-08,0.913449
2101.5,9.8387,0.00010974,0.000112829,2.75635e-05,5.62478e-08,0.913482
2103,9.83871,0.000109742,0.000112831,2.75641e-05,5.62265e-08,0.913515
2104.5,9.83871,0.000109743,0.000112832,2.75647e-05,5.62053e-08,0.913547
2106,9.83872,0.000109745,0.000112834,2.75653e-05,5.61841e-08,0.91358
2107.5,9.83872,0.000109746,0.000112835,2.75659e-05,5.6163e-08,0.913613
2109,9.83873,0.000109748,0.000112837,2.75665e-05,5.61418e-08,0.913645
2110.5,9.83873,0.000109749,0.000112838,2.75671e-05,5.61207e-08,0.913678
2112,9.83874,0.000109751,0.00011284,2.75678e-05,5.60996e-08,0.91371
2113.5,9.83874,0.000109752,0.000112841,2.75684e-05,5.60785e-08,0.913743
2115,9.83875,0.000109753,0.000112843,2.7569e-05,5.60574e-08,0.913775
2116.5,9.83875,0.000109755,0.000112844,2.75696e-05,5.60364e-08,0.913807
2118,9.83876,0.000109756,0.000112846,2.75702e-05,5.60154e-08,0.91384
2119.5,9.83876,0.000109758,0.000112847,2.75708e-05,5.59944e-08,0.913872
2121,9.83877,0.000109759,0.000112849,2.75714e-05,5.59734e-08,0.913904
2122.5,9.83877,0.000109761,0.00011285,2.7572e-05,5.59524e-08,0.913936
2124,9.83878,0.000109762,0.000112852,2.75727e-05,5.59315e-08,0.913969
2125.5,9.83878,0.000109764,0.000112853,2.75733e-05,5.59105e-08,0.914001
2127,9.83879,0.000109765,0.000112855,2.75739e-05,5.58896e-08,0.914033
2128.5,9.83879,0.000109766,0.000112856,2.75745e-05,5.58687e-08,0.914065
2130,9.8388,0.000109768,0.000112858,2.75751e-05,5.58479e-08,0.914097
2131.5,9.8388,0.000109769,0.000112859,2.75757e-05,5.5827e-08,0.914129
2133,9.83881,0.000109771,0.000112861,2.75763e-05,5.58062e-08,0.914161
2134.5,9.83881,0.000109772,0.000112862,2.75769e-05,5.57854e-08,0.914193
2136,9.83882,0.000109774,0.000112864,2.75775e-05,5.57646e-08,0.914225
2137.5,9.83882,0.000109775,0.000112865,2.75781e-05,5.57438e-08,0.914257
2139,9.83883,0.000109776,0.000112867,2.75787e-05,5.57231e-08,0.914289
2140.5,9.83883,0.000109778,0.000112868,2.75793e-05,5.57024e-08,0.914321
2142,9.83884,0.000109779,0.000112869,2.75799e-05,5.56817e-08,0.914353
2143.5,9.83884,0.000109781,0.000112871,2.75805e-05,5.5661e-08,0.914385
2145,9.83885,0.000109782,0.000112872,2.75811e-05,5.56403e-08,0.914417
2146.5,9.83885,0.000109784,0.000112874,2.75817e-05,5.56197e-08,0.914448
2148,9.83886,0.000109785,0.000112875,2.75823e-05,5.5599e-08,0.91448
2149.5,9.83886,0.000109786,0.000112877,2.75829e-05,5.55784e-08,0.914512
2151,9.83887,0.000109788,0.000112878,2.75836e-05,5.55578e-08,0.914543
2152.5,9.83887,0.000109789,0.00011288,2.75842e-05,5.55372e-08,0.914575
2154,9.83888,0.000109791,0.000112881,2.75848e-05,5.55167e-08,0.914607
2155.5,9.83888,0.000109792,0.000112883,2.75854e-05,5.54962e-08,0.914638
2157,9.83889,0.000109793,0.000112884,2.7586e-05,5.54756e-08,0.91467
2158.5,9.83889,0.000109795,0.000112886,2.75866e-05,5.54551e-08,0.914701
2160,9.8389,0.000109796,0.000112887,2.75872e-05,5.54347e-08,0.914733
2161.5,9.8389,0.000109798,0.000112889,2.75878e-05,5.54142e-08,0.914764
2163,9.83891,0.000109799,0.00011289,2.75884e-05,5.53938e-08,0.914796
2164.5,9.83891,0.0001098,0.000112892,2.75889e-05,5.53733e-08,0.914827
2166,9.83892,0.000109802,0.000112893,2.75895e-05,5.53529e-08,0.914859
2167.5,9.83892,0.000109803,0.000112895,2.75901e-05,5.53326e-08,0.91489
2169,9.83893,0.000109805,0.000112896,2.75907e-05,5.53122e-08,0.914921
2170.5,9.83893,0.000109806,0.000112898,2.75913e-05,5.52918e-08,0.914952
2172,9.83894,0.000109807,0.000112899,2.75919e-05,5.52715e-08,0.914984
2173.5,9.83894,0.000109809,0.0001129,2.75925e-05,5.52512e-08,0.915015
2175,9.83895,0.00010981,0.000112902,2.75931e-05,5.52309e-08,0.915046
2176.5,9.83895,0.000109811,0.000112903,2.75937e-05,5.52106e-08,0.915077
2178,9.83896,0.000109813,0.000112905,2.75943e-05,5.51904e-08,0.915109
2179.5,9.83896,0.000109814,0.000112906,2.75949e-05,5.51702e-08,0.91514
2181,9.83897,0.000109816,0.000112908,2.75955e-05,5.51499e-08,0.915171
2182.5,9.83897,0.000109817,0.000112909,2.75961e-05,5.51297e-08,0.915202
2184,9.83898,0.000109818,0.000112911,2.75967e-05,5.51096e-08,0.915233
2185.5,9.83898,0.00010982,0.000112912,2.75973e-05,5.50894e-08,0.915264
2187,9.83899,0.000109821,0.000112914,2.75979e-05,5.50693e-08,0.915295
2188.5,9.83899,0.000109822,0.000112915,2.75985e-05,5.50491e-08,0.915326
2190,9.839,0.000109824,0.000112917,2.75991e-05,5.5029e-08,0.915357
2191.5,9.839,0.000109825,0.000112918,2.75996e-05,5.50089e-08,0.915388
2193,9.83901,0.000109826,0.00011292,2.76002e-05,5.49889e-08,0.915419
2194.5,9.83901,0.000109828,0.000112921,2.76008e-05,5.49688e-08,0.915449
2196,9.83902,0.000109829,0.000112922,2.76014e-05,5.49488e-08,0.91548
2197.5,9.83902,0.00010983,0.000112924,2.7602e-05,5.49288e-08,0.915511
2199,9.83903,0.000109832,0.000112925,2.76026e-05,5.49088e-08,0.915542
2200.5,9.83903,0.000109833,0.000112927,2.76032e-05,5.48888e-08,0.915572
2202,9.83904,0.000109834,0.000112928,2.76038e-05,5.48688e-08,0.915603
2203.5,9.83904,0.000109836,0.00011293,2.76044e-05,5.48489e-08,0.915634
2205,9.83905,0.000109837,0.000112931,2.76049e-05,5.4829e-08,0.915664
2206.5,9.83905,0.000109838,0.000112933,2.76055e-05,5.48091e-08,0.915695
2208,9.83906,0.00010984,0.000112934,2.76061e-05,5.47892e-08,0.915726
2209.5,9.83906,0.000109841,0.000112936,2.76067e-05,5.47693e-08,0.915756
2211,9.83906,0.000109842,0.000112937,2.76073e-05,5.47495e-08,0.915787
2212.5,9.83907,0.000109844,0.000112939,2.76079e-05,5.47296e-08,0.915817
2214,9.83907,0.000109845,0.00011294,2.76085e-05,5.47098e-08,0.915848
2215.5,9.83908,0.000109846,0.000112942,2.76091e-05,5.469e-08,0.915878
2217,9.83908,0.000109848,0.000112943,2.76096e-05,5.46702e-08,0.915909
2218.5,9.83909,0.000109849,0.000112944,2.76102e-05,5.46505e-08,0.915939
2220,9.83909,0.00010985,0.000112946,2.76108e-05,5.46307e-08,0.915969
2221.5,9.8391,0.000109852,0.000112947,2.76114e-05,5.4611e-08,0.916
2223,9.8391,0.000109853,0.000112949,2.7612e-05,5.45913e-08,0.91603
2224.5,9.83911,0.000109854,0.00011295,2.76126e-05,5.45716e-08,0.91606
2226,9.83911,0.000109856,0.000112952,2.76131e-05,5.45519e-08,0.916091
2227.5,9.83912,0.000109857,0.000112953,2.76137e-05,5.45322e-08,0.916121
2229,9.83912,0.000109858,0.000112955,2.76143e-05,5.45126e-08,0.916151
2230.5,9.83913,0.00010986,0.000112956,2.76149e-05,5.4493e-08,0.916181
2232,9.83913,0.000109861,0.000112958,2.76155e-05,5.44733e-08,0.916211
2233.5,9.83914,0.000109862,0.000112959,2.7616e-05,5.44538e-08,0.916242
2235,9.83914,0.000109864,0.00011296,2.76166e-05,5.44342e-08,0.916272
2236.5,9.83914,0.000109865,0.000112962,2.76172e-05,5.44146e-08,0.916302
2238,9.83915,0.000109866,0.000112963,2.76178e-05,5.43951e-08,0.916332
2239.5,9.83915,0.000109867,0.000112965,2.76184e-05,5.43756e-08,0.916362
2241,9.83916,0.000109869,0.000112966,2.76189e-05,5.43561e-08,0.916392
2242.5,9.83916,0.00010987,0.000112968,2.76195e-05,5.43366e-08,0.916422
2244,9.83917,0.000109871,0.000112969,2.76201e-05,5.43171e-08,0.916452
2245.5,9.83917,0.000109873,0.000112971,2.76207e-05,5.42976e-08,0.916482
2247,9.83918,0.000109874,0.000112972,2.76212e-05,5.42782e-08,0.916512
2248.5,9.83918,0.000109875,0.000112974,2.76218e-05,5.42588e-08,0.916541
2250,9.83919,0.000109876,0.000112975,2.76224e-05,5.42394e-08,0.916571
2251.5,9.83919,0.000109878,0.000112977,2.7623e-05,5.422e-08,0.916601
2253,9.8392,0.000109879,0.000112978,2.76236e-05,5.42006e-08,0.916631
2254.5,9.8392,0.00010988,0.000112979,2.76241e-05,5.41813e-08,0.916661
2256,9.8392,0.000109882,0.000112981,2.76247e-05,5.41619e-08,0.91669
2257.5,9.83921,0.000109883,0.000112982,2.76253e-05,5.41426e-08,0.91672
2259,9.83921,0.000109884,0.000112984,2.76259e-05,5.41233e-08,0.91675
2260.5,9.83922,0.000109885,0.000112985,2.76264e-05,5.4104e-08,0.91678
2262,9.83922,0.000109887,0.000112987,2.7627e-05,5.40848e-08,0.916809
2263.5,9.83923,0.000109888,0.000112988,2.76276e-05,5.40655e-08,0.916839
2265,9.83923,0.000109889,0.00011299,2.76281e-05,5.40463e-08,0.916868
2266.5,9.83924,0.00010989,0.000112991,2.76287e-05,5.40271e-08,0.916898
2268,9.83924,0.000109892,0.000112993,2.76293e-05,5.40078e-08,0.916927
2269.5,9.83925,0.000109893,0.000112994,2.76299e-05,5.39887e-08,0.916957
2271,9.83925,0.000109894,0.000112995,2.76304e-05,5.39695e-08,0.916986
2272.5,9.83925,0.000109896,0.000112997,2.7631e-05,5.39503e-08,0.917016
2274,9.83926,0.000109897,0.000112998,2.76316e-05,5.39312e-08,0.917045
2275.5,9.83926,0.000109898,0.000113,2.76322e-05,5.39121e-08,0.917075
2277,9.83927,0.000109899,0.000113001,2.76327e-05,5.3893e-08,0.917104
2278.5,9.83927,0.000109901,0.000113003,2.76333e-05,5.38739e-08,0.917134
2280,9.83928,0.000109902,0.000113004,2.76339e-05,5.38548e-08,0.917163
2281.5,9.83928,0.000109903,0.000113006,2.76344e-05,5.38358e-08,0.917192
2283,9.83929,0.000109904,0.000113007,2.7635e-05,5.38167e-08,0.917221
2284.5,9.83929,0.000109906,0.000113009,2.76356e-05,5.37977e-08,0.917251
2286,9.83929,0.000109907,0.00011301,2.76361e-05,5.37787e-08,0.91728
2287.5,9.8393,0.000109908,0.000113011,2.76367e-05,5.37597e-08,0.917309
2289,9.8393,0.000109909,0.000113013,2.76373e-05,5.37407e-08,0.917338
2290.5,9.83931,0.00010991,0.000113014,2.76378e-05,5.37218e-08,0.917368
2292,9.83931,0.000109912,0.000113016,2.76384e-05,5.37028e-08,0.917397
2293.5,9.83932,0.000109913,0.000113017,2.7639e-05,5.36839e-08,0.917426
2295,9.83932,0.000109914,0.000113019,2.76395e-05,5.3665e-08,0.917455
2296.5,9.83933,0.000109915,0.00011302,2.76401e-05,5.36461e-08,0.917484
2298,9.83933,0.000109917,0.000113022,2.76407e-05,5.36272e-08,0.917513
2299.5,9.83933,0.000109918,0.000113023,2.76412e-05,5.36083e-08,0.917542
2301,9.83934,0.000109919,0.000113024,2.76418e-05,5.35895e-08,0.917571
2302.5,9.83934,0.00010992,0.000113026,2.76424e-05,5.35707e-08,0.9176
2304,9.83935,0.000109922,0.000113027,2.76429e-05,5.35518e-08,0.917629
2305.5,9.83935,0.000109923,0.000113029,2.76435e-05,5.3533e-08,0.917658
2307,9.83936,0.000109924,0.00011303,2.76441e-05,5.35143e-08,0.917687
2308.5,9.83936,0.000109925,0.000113032,2.76446e-05,5.34955e-08,0.917716
2310,9.83936,0.000109926,0.000113033,2.76452e-05,5.34767e-08,0.917744
2311.5,9.83937,0.000109928,0.000113035,2.76457e-05,5.3458e-08,0.917773
2313,9.83937,0.000109929,0.000113036,2.76463e-05,5.34393e-08,0.917802
2314.5,9.83938,0.00010993,0.000113038,2.76469e-05,5.34206e-08,0.917831
2316,9.83938,0.000109931,0.000113039,2.76474e-05,5.34019e-08,0.91786
2317.5,9.83939,0.000109932,0.00011304,2.7648e-05,5.33832e-08,0.917888
2319,9.83939,0.000109934,0.000113042,2.76486e-05,5.33645e-08,0.917917
2320.5,9.83939,0.000109935,0.000113043,2.76491e-05,5.33459e-08,0.917946
2322,9.8394,0.000109936,0.000113045,2.76497e-05,5.33273e-08,0.917974
2323.5,9.8394,0.000109937,0.000113046,2.76502e-05,5.33086e-08,0.918003
2325,9.83941,0.000109938,0.000113048,2.76508e-05,5.329e-08,0.918032
2326.5,9.83941,0.00010994,0.000113049,2.76514e-05,5.32715e-08,0.91806
2328,9.83942,0.000109941,0.000113051,2.76519e-05,5.32529e-08,0.918089
2329.5,9.83942,0.000109942,0.000113052,2.76525e-05,5.32343e-08,0.918117
2331,9.83942,0.000109943,0.000113053,2.7653e-05,5.32158e-08,0.918146
2332.5,9.83943,0.000109944,0.000113055,2.76536e-05,5.31973e-08,0.918174
2334,9.83943,0.000109946,0.000113056,2.76542e-05,5.31788e-08,0.918203
2335.5,9.83944,0.000109947,0.000113058,2.76547e-05,5.31603e-08,0.918231
2337,9.83944,0.000109948,0.000113059,2.76553e-05,5.31418e-08,0.91826
2338.5,9.83945,0.000109949,0.000113061,2.76558e-05,5.31233e-08,0.918288
2340,9.83945,0.00010995,0.000113062,2.76564e-05,5.31049e-08,0.918316
2341.5,9.83945,0.000109952,0.000113064,2.76569e-05,5.30865e-08,0.918345
2343,9.83946,0.000109953,0.000113065,2.76575e-05,5.3068e-08,0.918373
2344.5,9.83946,0.000109954,0.000113067,2.76581e-05,5.30496e-08,0.918401
2346,9.83947,0.000109955,0.000113068,2.76586e-05,5.30313e-08,0.91843
2347.5,9.83947,0.000109956,0.000113069,2.76592e-05,5.30129e-08,0.918458
2349,9.83948,0.000109957,0.000113071,2.76597e-05,5.29945e-08,0.918486
2350.5,9.83948,0.000109959,0.000113072,2.76603e-05,5.29762e-08,0.918514
2352,9.83948,0.00010996,0.000113074,2.76608e-05,5.29579e-08,0.918543
2353.5,9.83949,0.000109961,0.000113075,2.76614e-05,5.29396e-08,0.918571
2355,9.83949,0.000109962,0.000113077,2.76619e-05,5.29213e-08,0.918599
2356.5,9.8395,0.000109963,0.000113078,2.76625e-05,5.2903e-08,0.918627
2358,9.8395,0.000109964,0.00011308,2.7663e-05,5.28847e-08,0.918655
2359.5,9.8395,0.000109966,0.000113081,2.76636e-05,5.28664e-08,0.918683
2361,9.83951,0.000109967,0.000113082,2.76642e-05,5.28482e-08,0.918711
2362.5,9.83951,0.000109968,0.000113084,2.76647e-05,5.283e-08,0.918739
2364,9.83952,0.000109969,0.000113085,2.76653e-05,5.28118e-08,0.918767
2365.5,9.83952,0.00010997,0.000113087,2.76658e-05,5.27936e-08,0.918795
2367,9.83952,0.000109971,0.000113088,2.76664e-05,5.27754e-08,0.918823
2368.5,9.83953,0.000109973,0.00011309,2.76669e-05,5.27572e-08,0.918851
2370,9.83953,0.000109974,0.000113091,2.76675e-05,5.27391e-08,0.918879
2371.5,9.83954,0.000109975,0.000113093,2.7668e-05,5.27209e-08,0.918907
2373,9.83954,0.000109976,0.000113094,2.76686e-05,5.27028e-08,0.918935
2374.5,9.83955,0.000109977,0.000113095,2.76691e-05,5.26847e-08,0.918963
2376,9.83955,0.000109978,0.000113097,2.76697e-05,5.26666e-08,0.91899
2377.5,9.83955,0.000109979,0.000113098,2.76702e-05,5.26485e-08,0.919018
2379,9.83956,0.000109981,0.0001131,2.76708e-05,5.26305e-08,0.919046
2380.5,9.83956,0.000109982,0.000113101,2.76713e-05,5.26124e-08,0.919074
2382,9.83957,0.000109983,0.000113103,2.76719e-05,5.25944e-08,0.919102
2383.5,9.83957,0.000109984,0.000113104,2.76724e-05,5.25764e-08,0.919129
2385,9.83957,0.000109985,0.000113106,2.7673e-05,5.25584e-08,0.919157
2386.5,9.83958,0.000109986,0.000113107,2.76735e-05,5.25404e-08,0.919185
2388,9.83958,0.000109987,0.000113108,2.76741e-05,5.25224e-08,0.919212
2389.5,9.83959,0.000109988,0.00011311,2.76746e-05,5.25044e-08,0.91924
2391,9.83959,0.00010999,0.000113111,2.76752e-05,5.24865e-08,0.919268
2392.5,9.83959,0.000109991,0.000113113,2.76757e-05,5.24685e-08,0.919295
2394,9.8396,0.000109992,0.000113114,2.76763e-05,5.24506e-08,0.919323
2395.5,9.8396,0.000109993,0.000113116,2.76768e-05,5.24327e-08,0.91935
2397,9.83961,0.000109994,0.000113117,2.76773e-05,5.24148e-08,0.919378
2398.5,9.83961,0.000109995,0.000113119,2.76779e-05,5.23969e-08,0.919405
2400,9.83961,0.000109996,0.00011312,2.76784e-05,5.23791e-08,0.919433
2401.5,9.83962,0.000109997,0.000113121,2.7679e-05,5.23612e-08,0.91946
2403,9.83962,0.000109999,0.000113123,2.76795e-05,5.23434e-08,0.919488
2404.5,9.83963,0.00011,0.000113124,2.76801e-05,5.23256e-08,0.919515
2406,9.83963,0.000110001,0.000113126,2.76806e-05,5.23078e-08,0.919542
2407.5,9.83963,0.000110002,0.000113127,2.76812e-05,5.229e-08,0.91957
2409,9.83964,0.000110003,0.000113129,2.76817e-05,5.22722e-08,0.919597
2410.5,9.83964,0.000110004,0.00011313,2.76822e-05,5.22544e-08,0.919625
2412,9.83965,0.000110005,0.000113132,2.76828e-05,5.22366e-08,0.919652
2413.5,9.83965,0.000110006,0.000113133,2.76833e-05,5.22189e-08,0.919679
2415,9.83965,0.000110007,0.000113134,2.76839e-05,5.22012e-08,0.919706
2416.5,9.83966,0.000110009,0.000113136,2.76844e-05,5.21835e-08,0.919734
2418,9.83966,0.00011001,0.000113137,2.7685e-05,5.21658e-08,0.919761
2419.5,9.83967,0.000110011,0.000113139,2.76855e-05,5.21481e-08,0.919788
2421,9.83967,0.000110012,0.00011314,2.7686e-05,5.21304e-08,0.919815
2422.5,9.83967,0.000110013,0.000113142,2.76866e-05,5.21127e-08,0.919842
2424,9.83968,0.000110014,0.000113143,2.76871e-05,5.20951e-08,0.91987
2425.5,9.83968,0.000110015,0.000113145,2.76877e-05,5.20775e-08,0.919897
2427,9.83968,0.000110016,0.000113146,2.76882e-05,5.20599e-08,0.919924
2428.5,9.83969,0.000110017,0.000113148,2.76888e-05,5.20422e-08,0.919951
2430,9.83969,0.000110018,0.000113149,2.76893e-05,5.20247e-08,0.919978
2431.5,9.8397,0.000110019,0.00011315,2.76898e-05,5.20071e-08,0.920005
2433,9.8397,0.000110021,0.000113152,2.76904e-05,5.19895e-08,0.920032
2434.5,9.8397,0.000110022,0.000113153,2.76909e-05,5.1972e-08,0.920059
2436,9.83971,0.000110023,0.000113155,2.76915e-05,5.19544e-08,0.920086
2437.5,9.83971,0.000110024,0.000113156,2.7692e-05,5.19369e-08,0.920113
2439,9.83972,0.000110025,0.000113158,2.76925e-05,5.19194e-08,0.92014
2440.5,9.83972,0.000110026,0.000113159,2.76931e-05,5.19019e-08,0.920167
2442,9.83972,0.000110027,0.000113161,2.76936e-05,5.18844e-08,0.920194
2443.5,9.83973,0.000110028,0.000113162,2.76942e-05,5.18669e-08,0.920221
2445,9.83973,0.000110029,0.000113163,2.76947e-05,5.18495e-08,0.920247
2446.5,9.83973,0.00011003,0.000113165,2.76952e-05,5.1832e-08,0.920274
2448,9.83974,0.000110031,0.000113166,2.76958e-05,5.18146e-08,0.920301
2449.5,9.83974,0.000110032,0.000113168,2.76963e-05,5.17972e-08,0.920328
2451,9.83975,0.000110033,0.000113169,2.76968e-05,5.17798e-08,0.920355
2452.5,9.83975,0.000110035,0.000113171,2.76974e-05,5.17624e-08,0.920381
2454,9.83975,0.000110036,0.000113172,2.76979e-05,5.1745e-08,0.920408
2455.5,9.83976,0.000110037,0.000113174,2.76984e-05,5.17276e-08,0.920435
2457,9.83976,0.000110038,0.000113175,2.7699e-05,5.17103e-08,0.920461
2458.5,9.83976,0.000110039,0.000113176,2.76995e-05,5.1693e-08,0.920488
2460,9.83977,0.00011004,0.000113178,2.77001e-05,5.16756e-08,0.920515
2461.5,9.83977,0.000110041,0.000113179,2.77006e-05,5.16583e-08,0.920541
2463,9.83978,0.000110042,0.000113181,2.77011e-05,5.1641e-08,0.920568
2464.5,9.83978,0.000110043,0.000113182,2.77017e-05,5.16237e-08,0.920595
2466,9.83978,0.000110044,0.000113184,2.77022e-05,5.16065e-08,0.920621
2467.5,9.83979,0.000110045,0.000113185,2.77027e-05,5.15892e-08,0.920648
2469,9.83979,0.000110046,0.000113187,2.77033e-05,5.15719e-08,0.920674
2470.5,9.83979,0.000110047,0.000113188,2.77038e-05,5.15547e-08,0.920701
2472,9.8398,0.000110048,0.000113189,2.77043e-05,5.15375e-08,0.920727
2473.5,9.8398,0.000110049,0.000113191,2.77049e-05,5.15203e-08,0.920754
2475,9.83981,0.00011005,0.000113192,2.77054e-05,5.15031e-08,0.92078
2476.5,9.83981,0.000110051,0.000113194,2.77059e-05,5.14859e-08,0.920807
2478,9.83981,0.000110052,0.000113195,2.77065e-05,5.14687e-08,0.920833
2479.5,9.83982,0.000110053,0.000113197,2.7707e-05,5.14516e-08,0.920859
2481,9.83982,0.000110054,0.000113198,2.77075e-05,5.14344e-08,0.920886
2482.5,9.83982,0.000110056,0.0001132,2.77081e-05,5.14173e-08,0.920912
2484,9.83983,0.000110057,0.000113201,2.77086e-05,5.14002e-08,0.920938
2485.5,9.83983,0.000110058,0.000113202,2.77091e-05,5.1383e-08,0.920965
2487,9.83984,0.000110059,0.000113204,2.77097e-05,5.1366e-08,0.920991
2488.5,9.83984,0.00011006,0.000113205,2.77102e-05,5.13489e-08,0.921017
2490,9.83984,0.000110061,0.000113207,2.77107e-05,5.13318e-08,0.921044
2491.5,9.83985,0.000110062,0.000113208,2.77113e-05,5.13147e-08,0.92107
2493,9.83985,0.000110063,0.00011321,2.77118e-05,5.12977e-08,0.921096
2494.5,9.83985,0.000110064,0.000113211,2.77123e-05,5.12807e-08,0.921122
2496,9.83986,0.000110065,0.000113213,2.77128e-05,5.12636e-08,0.921148
2497.5,9.83986,0.000110066,0.000113214,2.77134e-05,5.12466e-08,0.921175
2499,9.83986,0.000110067,0.000113216,2.77139e-05,5.12296e-08,0.921201
2500.5,9.83987,0.000110068,0.000113217,2.77144e-05,5.12127e-08,0.921227
2502,9.83987,0.000110069,0.000113218,2.7715e-05,5.11957e-08,0.921253
2503.5,9.83988,0.00011007,0.00011322,2.77155e-05,5.11787e-08,0.921279
2505,9.83988,0.000110071,0.000113221,2.7716e-05,5.11618e-08,0.921305
2506.5,9.83988,0.000110072,0.000113223,2.77165e-05,5.11448e-08,0.921331
2508,9.83989,0.000110073,0.000113224,2.77171e-05,5.11279e-08,0.921357
2509.5,9.83989,0.000110074,0.000113226,2.77176e-05,5.1111e-08,0.921383
2511,9.83989,0.000110075,0.000113227,2.77181e-05,5.10941e-08,0.921409
2512.5,9.8399,0.000110076,0.000113229,2.77187e-05,5.10772e-08,0.921435
2514,9.8399,0.000110077,0.00011323,2.77192e-05,5.10604e-08,0.921461
2515.5,9.8399,0.000110078,0.000113231,2.77197e-05,5.10435e-08,0.921487
2517,9.83991,0.000110079,0.000113233,2.77202e-05,5.10267e-08,0.921513
2518.5,9.83991,0.00011008,0.000113234,2.77208e-05,5.10098e-08,0.921539
2520,9.83992,0.000110081,0.000113236,2.77213e-05,5.0993e-08,0.921565
2521.5,9.83992,0.000110082,0.000113237,2.77218e-05,5.09762e-08,0.921591
2523,9.83992,0.000110083,0.000113239,2.77223e-05,5.09594e-08,0.921616
2524.5,9.83993,0.000110084,0.00011324,2.77229e-05,5.09426e-08,0.921642
2526,9.83993,0.000110085,0.000113242,2.77234e-05,5.09258e-08,0.921668
2527.5,9.83993,0.000110086,0.000113243,2.77239e-05,5.09091e-08,0.921694
2529,9.83994,0.000110087,0.000113245,2.77245e-05,5.08923e-08,0.92172
2530.5,9.83994,0.000110088,0.000113246,2.7725e-05,5.08756e-08,0.921745
2532,9.83994,0.000110089,0.000113247,2.77255e-05,5.08588e-08,0.921771
2533.5,9.83995,0.00011009,0.000113249,2.7726e-05,5.08421e-08,0.921797
